"","date","Subject","Phase","Feeder_Interval","Time","Location","Body_Position","Activity","Interaction","period","rel_time","action_cat"
"5122",2023-09-01,"Minerva","Intervention Weekday",240,12:58:12,"5","Sitting","Resting",NA,15,0,"Inactive"
"5123",2023-09-01,"Minerva","Intervention Weekday",240,12:58:27,"5","Sitting","Resting",NA,30,15,"Inactive"
"5124",2023-09-01,"Minerva","Intervention Weekday",240,12:58:42,"5","Sitting","Resting",NA,45,30,"Inactive"
"5125",2023-09-01,"Minerva","Intervention Weekday",240,12:58:57,"5","Sitting","Resting",NA,0,45,"Inactive"
"5126",2023-09-01,"Minerva","Intervention Weekday",240,12:59:12,"5","Sitting","Resting",NA,15,60,"Inactive"
"5127",2023-09-01,"Minerva","Intervention Weekday",240,12:59:27,"5","Sitting","Resting",NA,30,75,"Inactive"
"5128",2023-09-01,"Minerva","Intervention Weekday",240,12:59:42,"5","Sitting","Resting",NA,45,90,"Inactive"
"5129",2023-09-01,"Minerva","Intervention Weekday",240,12:59:57,"5","Sitting","Resting",NA,0,105,"Inactive"
"5130",2023-09-01,"Minerva","Intervention Weekday",240,13:00:12,"5","Sitting","Resting",NA,15,120,"Inactive"
"5131",2023-09-01,"Minerva","Intervention Weekday",240,13:00:27,"5","Sitting","Resting",NA,30,135,"Inactive"
"5132",2023-09-01,"Minerva","Intervention Weekday",240,13:00:42,"5","Sitting","Resting",NA,45,150,"Inactive"
"5133",2023-09-01,"Minerva","Intervention Weekday",240,13:00:57,"5","Sitting","Resting",NA,0,165,"Inactive"
"5134",2023-09-01,"Minerva","Intervention Weekday",240,13:01:12,"5","Sitting","Resting",NA,15,180,"Inactive"
"5135",2023-09-01,"Minerva","Intervention Weekday",240,13:01:27,"5","Sitting","Resting",NA,30,195,"Inactive"
"5136",2023-09-01,"Minerva","Intervention Weekday",240,13:01:42,"5","Sitting","Resting",NA,45,210,"Inactive"
"5137",2023-09-01,"Minerva","Intervention Weekday",240,13:01:57,"5","Sitting","Eating",NA,0,225,"Active"
"5138",2023-09-01,"Minerva","Intervention Weekday",240,13:02:12,"5","Sitting","Resting",NA,15,240,"Inactive"
"5139",2023-09-01,"Minerva","Intervention Weekday",240,13:02:27,"5","Sitting","Resting",NA,30,0,"Inactive"
"5140",2023-09-01,"Minerva","Intervention Weekday",240,13:02:42,"5","Sitting","Resting",NA,45,15,"Inactive"
"5141",2023-09-01,"Minerva","Intervention Weekday",240,13:02:57,"5","Sitting","Resting",NA,0,30,"Inactive"
"5142",2023-09-01,"Minerva","Intervention Weekday",240,13:03:12,"5","Sitting","Resting",NA,15,45,"Inactive"
"5143",2023-09-01,"Minerva","Intervention Weekday",240,13:03:27,"5","Sitting","Resting",NA,30,60,"Inactive"
"5144",2023-09-01,"Minerva","Intervention Weekday",240,13:03:42,"5","Sitting","Resting",NA,45,75,"Inactive"
"5145",2023-09-01,"Minerva","Intervention Weekday",240,13:03:57,"5","Sitting","Resting",NA,0,90,"Inactive"
"5146",2023-09-01,"Minerva","Intervention Weekday",240,13:04:12,"5","Sitting","Resting",NA,15,105,"Inactive"
"5147",2023-09-01,"Minerva","Intervention Weekday",240,13:04:27,"5","Sitting","Resting",NA,30,120,"Inactive"
"5148",2023-09-01,"Minerva","Intervention Weekday",240,13:04:42,"5","Sitting","Resting",NA,45,135,"Inactive"
"5149",2023-09-01,"Minerva","Intervention Weekday",240,13:04:57,"5","Sitting","Resting",NA,0,150,"Inactive"
"5150",2023-09-01,"Minerva","Intervention Weekday",240,13:05:12,"5","Sitting","Resting",NA,15,165,"Inactive"
"5151",2023-09-01,"Minerva","Intervention Weekday",240,13:05:27,"5","Sitting","Resting",NA,30,180,"Inactive"
"5152",2023-09-01,"Minerva","Intervention Weekday",240,13:05:42,"5","Sitting","Resting",NA,45,195,"Inactive"
"5153",2023-09-01,"Minerva","Intervention Weekday",240,13:05:57,"5","Sitting","Eating",NA,0,210,"Active"
"5154",2023-09-01,"Minerva","Intervention Weekday",240,13:06:12,"6","Standing","Locomotion",NA,15,225,"Active"
"5155",2023-09-01,"Minerva","Intervention Weekday",240,13:06:27,"Litter Box","Out of View","Out of View",NA,30,240,"OutofView"
"5156",2023-09-01,"Minerva","Intervention Weekday",240,13:06:42,"Litter Box","Out of View","Out of View",NA,45,0,"OutofView"
"5157",2023-09-01,"Minerva","Intervention Weekday",240,13:06:57,"5","Standing","Pause",NA,0,15,"Inactive"
"5158",2023-09-01,"Minerva","Intervention Weekday",240,13:07:12,"5","Sitting","Resting",NA,15,30,"Inactive"
"5159",2023-09-01,"Minerva","Intervention Weekday",240,13:07:27,"5","Sitting","Resting",NA,30,45,"Inactive"
"5160",2023-09-01,"Minerva","Intervention Weekday",240,13:07:42,"5","Sitting","Resting",NA,45,60,"Inactive"
"5161",2023-09-01,"Minerva","Intervention Weekday",240,13:07:57,"5","Sitting","Resting",NA,0,75,"Inactive"
"5162",2023-09-01,"Minerva","Intervention Weekday",240,13:08:12,"5","Sitting","Resting",NA,15,90,"Inactive"
"5163",2023-09-01,"Minerva","Intervention Weekday",240,13:08:27,"5","Sitting","Resting",NA,30,105,"Inactive"
"5164",2023-08-28,"Minerva","Intervention Weekday",240,11:16:07,"5","Sitting","Eating",NA,0,0,"Active"
"5165",2023-08-28,"Minerva","Intervention Weekday",240,11:16:22,"5","Sitting","Resting",NA,15,15,"Inactive"
"5166",2023-08-28,"Minerva","Intervention Weekday",240,11:16:37,"5","Sitting","Resting",NA,30,30,"Inactive"
"5167",2023-08-28,"Minerva","Intervention Weekday",240,11:16:52,"5","Sitting","Resting",NA,45,45,"Inactive"
"5168",2023-08-28,"Minerva","Intervention Weekday",240,11:17:07,"5","Sitting","Resting",NA,0,60,"Inactive"
"5169",2023-08-28,"Minerva","Intervention Weekday",240,11:17:22,"5","Sitting","Resting",NA,15,75,"Inactive"
"5170",2023-08-28,"Minerva","Intervention Weekday",240,11:17:37,"5","Sitting","Resting",NA,30,90,"Inactive"
"5171",2023-08-28,"Minerva","Intervention Weekday",240,11:17:52,"5","Sitting","Resting",NA,45,105,"Inactive"
"5172",2023-08-28,"Minerva","Intervention Weekday",240,11:18:07,"5","Sitting","Resting",NA,0,120,"Inactive"
"5173",2023-08-28,"Minerva","Intervention Weekday",240,11:18:22,"5","Sitting","Resting",NA,15,135,"Inactive"
"5174",2023-08-28,"Minerva","Intervention Weekday",240,11:18:37,"5","Sitting","Resting",NA,30,150,"Inactive"
"5175",2023-08-28,"Minerva","Intervention Weekday",240,11:18:52,"5","Sitting","Resting",NA,45,165,"Inactive"
"5176",2023-08-28,"Minerva","Intervention Weekday",240,11:19:07,"5","Sitting","Resting",NA,0,180,"Inactive"
"5177",2023-08-28,"Minerva","Intervention Weekday",240,11:19:22,"5","Sitting","Resting",NA,15,195,"Inactive"
"5178",2023-08-28,"Minerva","Intervention Weekday",240,11:19:37,"5","Sitting","Resting",NA,30,210,"Inactive"
"5179",2023-08-28,"Minerva","Intervention Weekday",240,11:19:52,"5","Standing","Eating",NA,45,225,"Active"
"5180",2023-08-28,"Minerva","Intervention Weekday",240,11:20:07,"5","Sitting","Resting",NA,0,240,"Inactive"
"5181",2023-08-28,"Minerva","Intervention Weekday",240,11:20:22,"5","Sitting","Resting",NA,15,0,"Inactive"
"5182",2023-08-28,"Minerva","Intervention Weekday",240,11:20:37,"5","Sitting","Resting",NA,30,15,"Inactive"
"5183",2023-08-28,"Minerva","Intervention Weekday",240,11:20:52,"5","Sitting","Resting",NA,45,30,"Inactive"
"5184",2023-08-28,"Minerva","Intervention Weekday",240,11:21:07,"5","Sitting","Resting",NA,0,45,"Inactive"
"5185",2023-08-28,"Minerva","Intervention Weekday",240,11:21:22,"5","Sitting","Resting",NA,15,60,"Inactive"
"5186",2023-08-28,"Minerva","Intervention Weekday",240,11:21:37,"5","Sitting","Resting",NA,30,75,"Inactive"
"5187",2023-08-28,"Minerva","Intervention Weekday",240,11:21:52,"5","Sitting","Resting",NA,45,90,"Inactive"
"5188",2023-08-28,"Minerva","Intervention Weekday",240,11:22:07,"5","Sitting","Resting",NA,0,105,"Inactive"
"5189",2023-08-28,"Minerva","Intervention Weekday",240,11:22:22,"5","Sitting","Resting",NA,15,120,"Inactive"
"5190",2023-08-28,"Minerva","Intervention Weekday",240,11:22:37,"5","Sitting","Resting",NA,30,135,"Inactive"
"5191",2023-08-28,"Minerva","Intervention Weekday",240,11:22:52,"5","Sitting","Resting",NA,45,150,"Inactive"
"5192",2023-08-28,"Minerva","Intervention Weekday",240,11:23:07,"5","Sitting","Resting",NA,0,165,"Inactive"
"5193",2023-08-28,"Minerva","Intervention Weekday",240,11:23:22,"5","Sitting","Resting",NA,15,180,"Inactive"
"5194",2023-08-28,"Minerva","Intervention Weekday",240,11:23:37,"5","Sitting","Resting",NA,30,195,"Inactive"
"5195",2023-08-28,"Minerva","Intervention Weekday",240,11:23:52,"5","Sitting","Resting",NA,45,210,"Inactive"
"5196",2023-08-28,"Minerva","Intervention Weekday",240,11:24:07,"5","Sitting","Eating",NA,0,225,"Active"
"5197",2023-08-28,"Minerva","Intervention Weekday",240,11:24:22,"3","Standing","Locomotion",NA,15,240,"Active"
"5198",2023-08-28,"Minerva","Intervention Weekday",240,11:24:37,"5","Sitting","Resting",NA,30,0,"Inactive"
"5199",2023-08-28,"Minerva","Intervention Weekday",240,11:24:52,"5","Sitting","Resting",NA,45,15,"Inactive"
"5200",2023-08-28,"Minerva","Intervention Weekday",240,11:25:07,"5","Sitting","Resting",NA,0,30,"Inactive"
"5201",2023-08-28,"Minerva","Intervention Weekday",240,11:25:22,"5","Sitting","Resting",NA,15,45,"Inactive"
"5202",2023-08-28,"Minerva","Intervention Weekday",240,11:25:37,"5","Sitting","Resting",NA,30,60,"Inactive"
"5203",2023-08-28,"Minerva","Intervention Weekday",240,11:25:52,"5","Sitting","Resting",NA,45,75,"Inactive"
"5204",2023-08-28,"Minerva","Intervention Weekday",240,11:26:07,"5","Sitting","Resting",NA,0,90,"Inactive"
"5205",2023-08-28,"Minerva","Intervention Weekday",240,11:26:22,"5","Sitting","Resting",NA,15,105,"Inactive"
"5206",2023-08-28,"Minerva","Intervention Weekday",240,11:26:37,"5","Sitting","Resting",NA,30,120,"Inactive"
"5207",2023-08-28,"Minerva","Intervention Weekday",240,11:26:52,"5","Sitting","Resting",NA,45,135,"Inactive"
"5208",2023-08-28,"Minerva","Intervention Weekday",240,11:27:07,"5","Sitting","Resting",NA,0,150,"Inactive"
"5209",2023-08-28,"Minerva","Intervention Weekday",240,11:27:22,"5","Sitting","Resting",NA,15,165,"Inactive"
"5210",2023-08-28,"Minerva","Intervention Weekday",240,11:27:37,"5","Sitting","Resting",NA,30,180,"Inactive"
"5211",2023-08-28,"Minerva","Intervention Weekday",240,11:27:52,"5","Sitting","Resting",NA,45,195,"Inactive"
"5212",2023-08-28,"Minerva","Intervention Weekday",240,11:28:07,"5","Sitting","Eating",NA,0,210,"Active"
"5213",2023-08-28,"Minerva","Intervention Weekday",240,11:28:22,"5","Sitting","Resting",NA,15,225,"Inactive"
"5214",2023-08-28,"Minerva","Intervention Weekday",240,11:28:37,"5","Sitting","Resting",NA,30,240,"Inactive"
"5215",2023-08-28,"Minerva","Intervention Weekday",240,11:28:52,"5","Sitting","Resting",NA,45,0,"Inactive"
"5216",2023-08-28,"Minerva","Intervention Weekday",240,11:29:07,"5","Sitting","Resting",NA,0,15,"Inactive"
"5217",2023-08-28,"Minerva","Intervention Weekday",240,11:29:22,"5","Sitting","Resting",NA,15,30,"Inactive"
"5218",2023-08-28,"Minerva","Intervention Weekday",240,11:29:37,"5","Sitting","Resting",NA,30,45,"Inactive"
"5219",2023-08-28,"Minerva","Intervention Weekday",240,11:29:52,"5","Sitting","Resting",NA,45,60,"Inactive"
"5220",2023-08-28,"Minerva","Intervention Weekday",240,11:30:07,"5","Sitting","Resting",NA,0,75,"Inactive"
"5221",2023-08-28,"Minerva","Intervention Weekday",240,11:30:22,"5","Sitting","Resting",NA,15,90,"Inactive"
"5222",2023-08-28,"Minerva","Intervention Weekday",240,11:30:37,"5","Sitting","Resting",NA,30,105,"Inactive"
"5223",2023-08-29,"Minerva","Intervention Weekday",240,01:11:35,"5","Sitting","Eating",NA,0,0,"Active"
"5224",2023-08-29,"Minerva","Intervention Weekday",240,01:11:50,"5","Sitting","Resting",NA,15,15,"Inactive"
"5225",2023-08-29,"Minerva","Intervention Weekday",240,01:12:05,"6","Standing","Locomotion",NA,30,30,"Active"
"5226",2023-08-29,"Minerva","Intervention Weekday",240,01:12:20,"5","Sitting","Resting",NA,45,45,"Inactive"
"5227",2023-08-29,"Minerva","Intervention Weekday",240,01:12:35,"5","Sitting","Resting",NA,0,60,"Inactive"
"5228",2023-08-29,"Minerva","Intervention Weekday",240,01:12:50,"5","Sitting","Resting",NA,15,75,"Inactive"
"5229",2023-08-29,"Minerva","Intervention Weekday",240,01:13:05,"5","Sitting","Resting",NA,30,90,"Inactive"
"5230",2023-08-29,"Minerva","Intervention Weekday",240,01:13:20,"5","Sitting","Resting",NA,45,105,"Inactive"
"5231",2023-08-29,"Minerva","Intervention Weekday",240,01:13:35,"5","Sitting","Resting",NA,0,120,"Inactive"
"5232",2023-08-29,"Minerva","Intervention Weekday",240,01:13:50,"5","Sitting","Resting",NA,15,135,"Inactive"
"5233",2023-08-29,"Minerva","Intervention Weekday",240,01:14:05,"5","Sitting","Resting",NA,30,150,"Inactive"
"5234",2023-08-29,"Minerva","Intervention Weekday",240,01:14:20,"5","Sitting","Resting",NA,45,165,"Inactive"
"5235",2023-08-29,"Minerva","Intervention Weekday",240,01:14:35,"5","Sitting","Resting",NA,0,180,"Inactive"
"5236",2023-08-29,"Minerva","Intervention Weekday",240,01:14:50,"5","Sitting","Resting",NA,15,195,"Inactive"
"5237",2023-08-29,"Minerva","Intervention Weekday",240,01:15:05,"5","Sitting","Resting",NA,30,210,"Inactive"
"5238",2023-08-29,"Minerva","Intervention Weekday",240,01:15:20,"5","Sitting","Resting",NA,45,225,"Inactive"
"5239",2023-08-29,"Minerva","Intervention Weekday",240,01:15:35,"5","Sitting","Eating",NA,0,240,"Active"
"5240",2023-08-29,"Minerva","Intervention Weekday",240,01:15:50,"5","Sitting","Resting",NA,15,0,"Inactive"
"5241",2023-08-29,"Minerva","Intervention Weekday",240,01:16:05,"5","Sitting","Resting",NA,30,15,"Inactive"
"5242",2023-08-29,"Minerva","Intervention Weekday",240,01:16:20,"5","Sitting","Resting",NA,45,30,"Inactive"
"5243",2023-08-29,"Minerva","Intervention Weekday",240,01:16:35,"5","Sitting","Resting",NA,0,45,"Inactive"
"5244",2023-08-29,"Minerva","Intervention Weekday",240,01:16:50,"5","Sitting","Resting",NA,15,60,"Inactive"
"5245",2023-08-29,"Minerva","Intervention Weekday",240,01:17:05,"5","Sitting","Resting",NA,30,75,"Inactive"
"5246",2023-08-29,"Minerva","Intervention Weekday",240,01:17:20,"5","Sitting","Resting",NA,45,90,"Inactive"
"5247",2023-08-29,"Minerva","Intervention Weekday",240,01:17:35,"5","Sitting","Resting",NA,0,105,"Inactive"
"5248",2023-08-29,"Minerva","Intervention Weekday",240,01:17:50,"5","Sitting","Resting",NA,15,120,"Inactive"
"5249",2023-08-29,"Minerva","Intervention Weekday",240,01:18:05,"5","Sitting","Resting",NA,30,135,"Inactive"
"5250",2023-08-29,"Minerva","Intervention Weekday",240,01:18:20,"5","Sitting","Resting",NA,45,150,"Inactive"
"5251",2023-08-29,"Minerva","Intervention Weekday",240,01:18:35,"5","Sitting","Resting",NA,0,165,"Inactive"
"5252",2023-08-29,"Minerva","Intervention Weekday",240,01:18:50,"5","Sitting","Resting",NA,15,180,"Inactive"
"5253",2023-08-29,"Minerva","Intervention Weekday",240,01:19:05,"5","Sitting","Resting",NA,30,195,"Inactive"
"5254",2023-08-29,"Minerva","Intervention Weekday",240,01:19:20,"5","Sitting","Resting",NA,45,210,"Inactive"
"5255",2023-08-29,"Minerva","Intervention Weekday",240,01:19:35,"5","Sitting","Resting",NA,0,225,"Inactive"
"5256",2023-08-29,"Minerva","Intervention Weekday",240,01:19:50,"5","Standing","Pause",NA,15,240,"Inactive"
"5257",2023-08-29,"Minerva","Intervention Weekday",240,01:20:05,"5","Sitting","Resting",NA,30,0,"Inactive"
"5258",2023-08-29,"Minerva","Intervention Weekday",240,01:20:20,"5","Sitting","Resting",NA,45,15,"Inactive"
"5259",2023-08-29,"Minerva","Intervention Weekday",240,01:20:35,"5","Sitting","Resting",NA,0,30,"Inactive"
"5260",2023-08-29,"Minerva","Intervention Weekday",240,01:20:50,"5","Sitting","Resting",NA,15,45,"Inactive"
"5261",2023-08-29,"Minerva","Intervention Weekday",240,01:21:05,"5","Sitting","Resting",NA,30,60,"Inactive"
"5262",2023-08-29,"Minerva","Intervention Weekday",240,01:21:20,"5","Sitting","Resting",NA,45,75,"Inactive"
"5263",2023-08-29,"Minerva","Intervention Weekday",240,01:21:35,"5","Sitting","Resting",NA,0,90,"Inactive"
"5264",2023-08-29,"Minerva","Intervention Weekday",240,01:21:50,"5","Sitting","Resting",NA,15,105,"Inactive"
"5265",2023-08-29,"Minerva","Intervention Weekday",240,01:22:05,"5","Sitting","Resting",NA,30,120,"Inactive"
"5266",2023-08-29,"Minerva","Intervention Weekday",240,01:22:20,"5","Sitting","Resting",NA,45,135,"Inactive"
"5267",2023-08-29,"Minerva","Intervention Weekday",240,01:22:35,"5","Sitting","Resting",NA,0,150,"Inactive"
"5268",2023-08-29,"Minerva","Intervention Weekday",240,01:22:50,"5","Sitting","Resting",NA,15,165,"Inactive"
"5269",2023-08-29,"Minerva","Intervention Weekday",240,01:23:05,"5","Sitting","Resting",NA,30,180,"Inactive"
"5270",2023-08-29,"Minerva","Intervention Weekday",240,01:23:20,"5","Sitting","Resting",NA,45,195,"Inactive"
"5271",2023-08-29,"Minerva","Intervention Weekday",240,01:23:35,"5","Sitting","Eating",NA,0,210,"Active"
"5272",2023-08-29,"Minerva","Intervention Weekday",240,01:23:50,"5","Sitting","Manipulating Object","Feeder",15,225,"Active"
"5273",2023-08-29,"Minerva","Intervention Weekday",240,01:24:05,"6","Standing","Manipulating Object","Fencing",30,240,"Active"
"5274",2023-08-29,"Minerva","Intervention Weekday",240,01:24:20,"5","Sitting","Resting",NA,45,0,"Inactive"
"5275",2023-08-29,"Minerva","Intervention Weekday",240,01:24:35,"5","Sitting","Resting",NA,0,15,"Inactive"
"5276",2023-08-29,"Minerva","Intervention Weekday",240,01:24:50,"5","Sitting","Resting",NA,15,30,"Inactive"
"5277",2023-08-29,"Minerva","Intervention Weekday",240,01:25:05,"5","Sitting","Resting",NA,30,45,"Inactive"
"5278",2023-08-29,"Minerva","Intervention Weekday",240,01:25:20,"5","Sitting","Resting",NA,45,60,"Inactive"
"5279",2023-08-29,"Minerva","Intervention Weekday",240,01:25:35,"5","Sitting","Resting",NA,0,75,"Inactive"
"5280",2023-08-29,"Minerva","Intervention Weekday",240,01:25:50,"5","Sitting","Resting",NA,15,90,"Inactive"
"5281",2023-08-29,"Minerva","Intervention Weekday",240,01:26:05,"5","Sitting","Resting",NA,30,105,"Inactive"
"5282",2023-08-07,"Minerva","Intervention Weekday",180,12:01:49,"5","Standing","Locomotion",NA,0,0,"Active"
"5283",2023-08-07,"Minerva","Intervention Weekday",180,12:02:04,"5","Sitting","Resting",NA,15,15,"Inactive"
"5284",2023-08-07,"Minerva","Intervention Weekday",180,12:02:19,"6","Sitting","Resting",NA,30,30,"Inactive"
"5285",2023-08-07,"Minerva","Intervention Weekday",180,12:02:34,"5","Sitting","Resting",NA,45,45,"Inactive"
"5286",2023-08-07,"Minerva","Intervention Weekday",180,12:02:49,"5","Sitting","Resting",NA,0,60,"Inactive"
"5287",2023-08-07,"Minerva","Intervention Weekday",180,12:03:04,"5","Sitting","Resting",NA,15,75,"Inactive"
"5288",2023-08-07,"Minerva","Intervention Weekday",180,12:03:19,"5","Sitting","Resting",NA,30,90,"Inactive"
"5289",2023-08-07,"Minerva","Intervention Weekday",180,12:03:34,"5","Sitting","Resting",NA,45,105,"Inactive"
"5290",2023-08-07,"Minerva","Intervention Weekday",180,12:03:49,"5","Sitting","Resting",NA,0,120,"Inactive"
"5291",2023-08-07,"Minerva","Intervention Weekday",180,12:04:04,"5","Sitting","Resting",NA,15,135,"Inactive"
"5292",2023-08-07,"Minerva","Intervention Weekday",180,12:04:19,"5","Sitting","Grooming",NA,30,150,"Active"
"5293",2023-08-07,"Minerva","Intervention Weekday",180,12:04:34,"5","Sitting","Eating",NA,45,165,"Active"
"5294",2023-08-07,"Minerva","Intervention Weekday",180,12:04:49,"5","Standing","Pause",NA,0,180,"Inactive"
"5295",2023-08-07,"Minerva","Intervention Weekday",180,12:05:04,"6","Standing","Locomotion",NA,15,0,"Active"
"5296",2023-08-07,"Minerva","Intervention Weekday",180,12:05:19,"6","Sitting","Resting",NA,30,15,"Inactive"
"5297",2023-08-07,"Minerva","Intervention Weekday",180,12:05:34,"4","Sitting","Resting",NA,45,30,"Inactive"
"5298",2023-08-07,"Minerva","Intervention Weekday",180,12:05:49,"5","Sitting","Resting",NA,0,45,"Inactive"
"5299",2023-08-07,"Minerva","Intervention Weekday",180,12:06:04,"5","Sitting","Resting",NA,15,60,"Inactive"
"5300",2023-08-07,"Minerva","Intervention Weekday",180,12:06:19,"5","Sitting","Resting",NA,30,75,"Inactive"
"5301",2023-08-07,"Minerva","Intervention Weekday",180,12:06:34,"5","Sitting","Resting",NA,45,90,"Inactive"
"5302",2023-08-07,"Minerva","Intervention Weekday",180,12:06:49,"5","Sitting","Resting",NA,0,105,"Inactive"
"5303",2023-08-07,"Minerva","Intervention Weekday",180,12:07:04,"5","Sitting","Resting",NA,15,120,"Inactive"
"5304",2023-08-07,"Minerva","Intervention Weekday",180,12:07:19,"5","Sitting","Resting",NA,30,135,"Inactive"
"5305",2023-08-07,"Minerva","Intervention Weekday",180,12:07:34,"5","Sitting","Eating",NA,45,150,"Active"
"5306",2023-08-07,"Minerva","Intervention Weekday",180,12:07:49,"4","Standing","Locomotion",NA,0,165,"Active"
"5307",2023-08-07,"Minerva","Intervention Weekday",180,12:08:04,"5","Sitting","Resting",NA,15,180,"Inactive"
"5308",2023-08-07,"Minerva","Intervention Weekday",180,12:08:19,"5","Sitting","Resting",NA,30,0,"Inactive"
"5309",2023-08-07,"Minerva","Intervention Weekday",180,12:08:34,"5","Sitting","Resting",NA,45,15,"Inactive"
"5310",2023-08-07,"Minerva","Intervention Weekday",180,12:08:49,"5","Sitting","Resting",NA,0,30,"Inactive"
"5311",2023-08-07,"Minerva","Intervention Weekday",180,12:09:04,"5","Sitting","Resting",NA,15,45,"Inactive"
"5312",2023-08-07,"Minerva","Intervention Weekday",180,12:09:19,"5","Sitting","Resting",NA,30,60,"Inactive"
"5313",2023-08-07,"Minerva","Intervention Weekday",180,12:09:34,"5","Sitting","Resting",NA,45,75,"Inactive"
"5314",2023-08-07,"Minerva","Intervention Weekday",180,12:09:49,"5","Sitting","Resting",NA,0,90,"Inactive"
"5315",2023-08-07,"Minerva","Intervention Weekday",180,12:10:04,"5","Sitting","Resting",NA,15,105,"Inactive"
"5316",2023-08-07,"Minerva","Intervention Weekday",180,12:10:19,"5","Sitting","Resting",NA,30,120,"Inactive"
"5317",2023-08-07,"Minerva","Intervention Weekday",180,12:10:34,"5","Sitting","Resting",NA,45,135,"Inactive"
"5318",2023-08-07,"Minerva","Intervention Weekday",180,12:10:49,"6","Sitting","Drinking",NA,0,150,"Active"
"5319",2023-08-07,"Minerva","Intervention Weekday",180,12:11:04,"6","Sitting","Drinking",NA,15,165,"Active"
"5320",2023-08-07,"Minerva","Intervention Weekday",180,12:11:19,"5","Sitting","Resting",NA,30,180,"Inactive"
"5321",2023-08-07,"Minerva","Intervention Weekday",180,12:11:34,"5","Sitting","Resting",NA,45,0,"Inactive"
"5322",2023-08-07,"Minerva","Intervention Weekday",180,12:11:49,"5","Sitting","Resting",NA,0,15,"Inactive"
"5323",2023-08-07,"Minerva","Intervention Weekday",180,12:12:04,"5","Standing","Locomotion",NA,15,30,"Active"
"5324",2023-08-07,"Minerva","Intervention Weekday",180,12:12:19,"5","Sitting","Resting",NA,30,45,"Inactive"
"5325",2023-08-07,"Minerva","Intervention Weekday",180,12:12:34,"5","Sitting","Resting",NA,45,60,"Inactive"
"5326",2023-08-07,"Minerva","Intervention Weekday",180,12:12:49,"4","Sitting","Resting",NA,0,75,"Inactive"
"5327",2023-08-07,"Minerva","Intervention Weekday",180,12:13:04,"4","Sitting","Resting",NA,15,90,"Inactive"
"5328",2023-08-07,"Minerva","Intervention Weekday",180,12:13:19,"4","Sitting","Resting",NA,30,105,"Inactive"
"5329",2023-08-07,"Minerva","Intervention Weekday",180,12:13:34,"6","Standing","Locomotion",NA,45,120,"Active"
"5330",2023-08-07,"Minerva","Intervention Weekday",180,12:13:49,"5","Sitting","Eating",NA,0,135,"Active"
"5331",2023-08-07,"Minerva","Intervention Weekday",180,12:14:04,"5","Sitting","Resting",NA,15,150,"Inactive"
"5332",2023-08-07,"Minerva","Intervention Weekday",180,12:14:19,"6","Sitting","Resting",NA,30,165,"Inactive"
"5333",2023-08-07,"Minerva","Intervention Weekday",180,12:14:34,"5","Sitting","Resting",NA,45,180,"Inactive"
"5334",2023-08-07,"Minerva","Intervention Weekday",180,12:14:49,"5","Sitting","Resting",NA,0,0,"Inactive"
"5335",2023-08-07,"Minerva","Intervention Weekday",180,12:15:04,"5","Sitting","Resting",NA,15,15,"Inactive"
"5336",2023-08-07,"Minerva","Intervention Weekday",180,12:15:19,"5","Sitting","Resting",NA,30,30,"Inactive"
"5337",2023-08-07,"Minerva","Intervention Weekday",180,12:15:34,"5","Sitting","Resting",NA,45,45,"Inactive"
"5338",2023-08-07,"Minerva","Intervention Weekday",180,12:15:49,"5","Sitting","Resting",NA,0,60,"Inactive"
"5339",2023-08-07,"Minerva","Intervention Weekday",180,12:16:04,"5","Sitting","Resting",NA,15,75,"Inactive"
"5340",2023-08-07,"Minerva","Intervention Weekday",180,12:16:19,"5","Sitting","Resting",NA,30,90,"Inactive"
"5341",2023-08-09,"Minerva","Intervention Weekday",180,11:32:27,"5","Sitting","Pause",NA,0,0,"Inactive"
"5342",2023-08-09,"Minerva","Intervention Weekday",180,11:32:42,"6","Sitting","Drinking",NA,15,15,"Active"
"5343",2023-08-09,"Minerva","Intervention Weekday",180,11:32:57,"6","Sitting","Drinking",NA,30,30,"Active"
"5344",2023-08-09,"Minerva","Intervention Weekday",180,11:33:12,"6","Sitting","Resting",NA,45,45,"Inactive"
"5345",2023-08-09,"Minerva","Intervention Weekday",180,11:33:27,"5","Sitting","Resting",NA,0,60,"Inactive"
"5346",2023-08-09,"Minerva","Intervention Weekday",180,11:33:42,"5","Sitting","Resting",NA,15,75,"Inactive"
"5347",2023-08-09,"Minerva","Intervention Weekday",180,11:33:57,"5","Sitting","Resting",NA,30,90,"Inactive"
"5348",2023-08-09,"Minerva","Intervention Weekday",180,11:34:12,"5","Sitting","Resting",NA,45,105,"Inactive"
"5349",2023-08-09,"Minerva","Intervention Weekday",180,11:34:27,"5","Sitting","Resting",NA,0,120,"Inactive"
"5350",2023-08-09,"Minerva","Intervention Weekday",180,11:34:42,"5","Sitting","Resting",NA,15,135,"Inactive"
"5351",2023-08-09,"Minerva","Intervention Weekday",180,11:34:57,"5","Sitting","Resting",NA,30,150,"Inactive"
"5352",2023-08-09,"Minerva","Intervention Weekday",180,11:35:12,"5","Sitting","Eating",NA,45,165,"Active"
"5353",2023-08-09,"Minerva","Intervention Weekday",180,11:35:27,"5","Sitting","Eating",NA,0,180,"Active"
