,date,Subject,Phase,Feeder_Interval,Time,Location,Body_Position,Activity,Interaction,period,rel_time,action_cat,TimeToFeeding,Active,Feeder,Intervention
4421,2023-11-29,Bernie,Intervention Weekday,300,09:11:41,6,Sitting,Eating,,0,0,Active,300,1,False,True
4422,2023-11-29,Bernie,Intervention Weekday,300,09:11:56,6,Sitting,Pause,,15,15,Inactive,285,0,False,True
4423,2023-11-29,Bernie,Intervention Weekday,300,09:12:11,5,Standing,Locomotion,,30,30,Active,270,1,False,True
4424,2023-11-29,Bernie,Intervention Weekday,300,09:12:26,6,Sitting,Eating,,45,45,Active,255,1,False,True
4425,2023-11-29,Bernie,Intervention Weekday,300,09:12:41,6,Sitting,Eating,,0,60,Active,240,1,False,True
4426,2023-11-29,Bernie,Intervention Weekday,300,09:12:56,6,Rearing,Pause,,15,75,Inactive,225,0,False,True
4427,2023-11-29,Bernie,Intervention Weekday,300,09:13:11,6,Rearing,Pause,,30,90,Inactive,210,0,False,True
4428,2023-11-29,Bernie,Intervention Weekday,300,09:13:26,4,Standing,Drinking,,45,105,Active,195,1,False,True
4429,2023-11-29,Bernie,Intervention Weekday,300,09:13:41,6,Rearing,Pause,,0,120,Inactive,180,0,False,True
4430,2023-11-29,Bernie,Intervention Weekday,300,09:13:56,6,Standing,Locomotion,,15,135,Active,165,1,False,True
4431,2023-11-29,Bernie,Intervention Weekday,300,09:14:11,5,Rearing,Pause,,30,150,Inactive,150,0,False,True
4432,2023-11-29,Bernie,Intervention Weekday,300,09:14:26,Fence,Standing,Pause,,45,165,Inactive,135,0,False,True
4433,2023-11-29,Bernie,Intervention Weekday,300,09:14:41,6,Rearing,Pause,,0,180,Inactive,120,0,False,True
4434,2023-11-29,Bernie,Intervention Weekday,300,09:14:56,2,Standing,Locomotion,,15,195,Active,105,1,False,True
4435,2023-11-29,Bernie,Intervention Weekday,300,09:15:11,6,Rearing,Pause,,30,210,Inactive,90,0,False,True
4436,2023-11-29,Bernie,Intervention Weekday,300,09:15:26,6,Rearing,Pause,,45,225,Inactive,75,0,False,True
4437,2023-11-29,Bernie,Intervention Weekday,300,09:15:41,3,Standing,Locomotion,,0,240,Active,60,1,False,True
4438,2023-11-29,Bernie,Intervention Weekday,300,09:15:56,1,Standing,Locomotion,,15,255,Active,45,1,False,True
4439,2023-11-29,Bernie,Intervention Weekday,300,09:16:11,Fence,Standing,Pause,,30,270,Inactive,30,0,False,True
4441,2023-11-29,Bernie,Intervention Weekday,300,09:16:41,Fence,Standing,Pause,,0,300,Inactive,0,0,False,True
4442,2023-11-29,Bernie,Intervention Weekday,300,09:16:56,2,Standing,Locomotion,,15,0,Active,300,1,False,True
4443,2023-11-29,Bernie,Intervention Weekday,300,09:17:11,6,Rearing,Pause,,30,15,Inactive,285,0,False,True
4444,2023-11-29,Bernie,Intervention Weekday,300,09:17:26,6,Rearing,Locomotion,,45,30,Active,270,1,False,True
4445,2023-11-29,Bernie,Intervention Weekday,300,09:17:41,Shelf,Lying Down,Resting,,0,45,Inactive,255,0,False,True
4446,2023-11-29,Bernie,Intervention Weekday,300,09:17:56,Shelf,Lying Down,Resting,,15,60,Inactive,240,0,False,True
4447,2023-11-29,Bernie,Intervention Weekday,300,09:18:11,Shelf,Lying Down,Resting,,30,75,Inactive,225,0,False,True
4448,2023-11-29,Bernie,Intervention Weekday,300,09:18:26,Shelf,Lying Down,Resting,,45,90,Inactive,210,0,False,True
4449,2023-11-29,Bernie,Intervention Weekday,300,09:18:41,6,Rearing,Pause,,0,105,Inactive,195,0,False,True
4450,2023-11-29,Bernie,Intervention Weekday,300,09:18:56,4,Sitting,Drinking,,15,120,Active,180,1,False,True
4451,2023-11-29,Bernie,Intervention Weekday,300,09:19:11,4,Sitting,Drinking,,30,135,Active,165,1,False,True
4452,2023-11-29,Bernie,Intervention Weekday,300,09:19:26,6,Rearing,Pause,,45,150,Inactive,150,0,False,True
4453,2023-11-29,Bernie,Intervention Weekday,300,09:19:41,6,Rearing,Pause,,0,165,Inactive,135,0,False,True
4454,2023-11-29,Bernie,Intervention Weekday,300,09:19:56,4,Sitting,Drinking,,15,180,Active,120,1,False,True
4455,2023-12-01,Bernie,Intervention Weekday,300,10:13:35,5,Sitting,Eating,,45,255,Active,45,1,False,True
4456,2023-12-01,Bernie,Intervention Weekday,300,10:13:50,6,Rearing,Pause,,0,270,Inactive,30,0,False,True
4457,2023-12-01,Bernie,Intervention Weekday,300,10:14:05,6,Rearing,Pause,,15,285,Inactive,15,0,False,True
4458,2023-12-01,Bernie,Intervention Weekday,300,10:14:20,Fence,Standing,Locomotion,,30,300,Active,0,1,False,True
4459,2023-12-01,Bernie,Intervention Weekday,300,10:14:35,Shelf,Sitting,Resting,,45,0,Inactive,300,0,False,True
4460,2023-12-01,Bernie,Intervention Weekday,300,10:14:50,Shelf,Sitting,Resting,,0,15,Inactive,285,0,False,True
4461,2023-12-01,Bernie,Intervention Weekday,300,10:15:05,6,Rearing,Locomotion,,15,30,Active,270,1,False,True
4462,2023-12-01,Bernie,Intervention Weekday,300,10:15:20,Fence,Standing,Pause,,30,45,Inactive,255,0,False,True
4463,2023-12-01,Bernie,Intervention Weekday,300,10:15:35,Shelf,Sitting,Resting,,45,60,Inactive,240,0,False,True
4464,2023-12-01,Bernie,Intervention Weekday,300,10:15:50,Shelf,Lying Down,Resting,,0,75,Inactive,225,0,False,True
4465,2023-12-01,Bernie,Intervention Weekday,300,10:16:05,Shelf,Lying Down,Resting,,15,90,Inactive,210,0,False,True
4466,2023-12-01,Bernie,Intervention Weekday,300,10:16:20,Shelf,Lying Down,Resting,,30,105,Inactive,195,0,False,True
4467,2023-12-01,Bernie,Intervention Weekday,300,10:16:35,Shelf,Lying Down,Resting,,45,120,Inactive,180,0,False,True
4468,2023-12-01,Bernie,Intervention Weekday,300,10:16:50,Shelf,Lying Down,Resting,,0,135,Inactive,165,0,False,True
4469,2023-12-01,Bernie,Intervention Weekday,300,10:17:05,Shelf,Lying Down,Resting,,15,150,Inactive,150,0,False,True
4470,2023-12-01,Bernie,Intervention Weekday,300,10:17:20,6,Standing,Locomotion,,30,165,Active,135,1,False,True
4471,2023-12-01,Bernie,Intervention Weekday,300,10:17:35,5,Rearing,Pause,,45,180,Inactive,120,0,False,True
4472,2023-12-01,Bernie,Intervention Weekday,300,10:17:50,4,Standing,Locomotion,,0,195,Active,105,1,False,True
4475,2023-12-01,Bernie,Intervention Weekday,300,10:18:35,5,Sitting,Eating,,45,240,Active,60,1,False,True
4476,2023-12-01,Bernie,Intervention Weekday,300,10:18:50,5,Standing,Locomotion,,0,255,Active,45,1,False,True
4477,2023-12-01,Bernie,Intervention Weekday,300,10:19:05,4,Sitting,Drinking,,15,270,Active,30,1,False,True
4478,2023-12-01,Bernie,Intervention Weekday,300,10:19:20,4,Sitting,Drinking,,30,285,Active,15,1,False,True
4479,2023-12-01,Bernie,Intervention Weekday,300,10:19:35,4,Sitting,Drinking,,45,300,Active,0,1,False,True
4480,2023-12-01,Bernie,Intervention Weekday,300,10:19:50,6,Rearing,Pause,,0,0,Inactive,300,0,False,True
4481,2023-12-01,Bernie,Intervention Weekday,300,10:20:05,4,Standing,Locomotion,,15,15,Active,285,1,False,True
4482,2023-12-01,Bernie,Intervention Weekday,300,10:20:20,6,Standing,Grooming,,30,30,Active,270,1,False,True
4483,2023-12-01,Bernie,Intervention Weekday,300,10:20:35,6,Sitting,Eating,,45,45,Active,255,1,False,True
4484,2023-12-01,Bernie,Intervention Weekday,300,10:20:50,6,Sitting,Grooming,,0,60,Active,240,1,False,True
4485,2023-12-01,Bernie,Intervention Weekday,300,10:21:05,6,Sitting,Grooming,,15,75,Active,225,1,False,True
4486,2023-12-01,Bernie,Intervention Weekday,300,10:21:20,6,Sitting,Grooming,,30,90,Active,210,1,False,True
4487,2023-12-01,Bernie,Intervention Weekday,300,10:21:35,6,Sitting,Resting,,45,105,Inactive,195,0,False,True
4488,2023-12-01,Bernie,Intervention Weekday,300,10:21:50,6,Rearing,Pause,,0,120,Inactive,180,0,False,True
4490,2023-12-01,Bernie,Intervention Weekday,300,10:22:20,Shelf,Lying Down,Resting,,30,150,Inactive,150,0,False,True
4491,2023-12-01,Bernie,Intervention Weekday,300,10:22:35,Shelf,Lying Down,Resting,,45,165,Inactive,135,0,False,True
4492,2023-12-01,Bernie,Intervention Weekday,300,10:22:50,Shelf,Lying Down,Resting,,0,180,Inactive,120,0,False,True
4493,2023-12-01,Bernie,Intervention Weekday,300,10:23:05,6,Rearing,Locomotion,,15,195,Active,105,1,False,True
4494,2023-12-01,Bernie,Intervention Weekday,300,10:23:20,4,Standing,Locomotion,,30,210,Active,90,1,False,True
4495,2023-12-01,Bernie,Intervention Weekday,300,10:23:35,6,Sitting,Eating,,45,225,Active,75,1,False,True
4496,2023-12-01,Bernie,Intervention Weekday,300,10:23:50,6,Sitting,Eating,,0,240,Active,60,1,False,True
4497,2023-12-01,Bernie,Intervention Weekday,300,10:24:05,6,Sitting,Eating,,15,255,Active,45,1,False,True
4498,2023-12-01,Bernie,Intervention Weekday,300,10:24:20,6,Sitting,Eating,,30,270,Active,30,1,False,True
4499,2023-12-01,Bernie,Intervention Weekday,300,10:24:35,4,Sitting,Drinking,,45,285,Active,15,1,False,True
4500,2023-12-01,Bernie,Intervention Weekday,300,10:24:50,4,Sitting,Drinking,,0,300,Active,0,1,False,True
4501,2023-12-01,Bernie,Intervention Weekday,300,10:25:05,4,Sitting,Drinking,,15,0,Active,300,1,False,True
4502,2023-12-01,Bernie,Intervention Weekday,300,10:25:20,4,Sitting,Drinking,,30,15,Active,285,1,False,True
4503,2023-12-01,Bernie,Intervention Weekday,300,10:25:35,4,Standing,Locomotion,,45,30,Active,270,1,False,True
4504,2023-12-01,Bernie,Intervention Weekday,300,10:25:50,Fence,Standing,Pause,,0,45,Inactive,255,0,False,True
4506,2023-12-01,Bernie,Intervention Weekday,300,10:26:20,Shelf,Lying Down,Resting,,30,75,Inactive,225,0,False,True
4507,2023-12-01,Bernie,Intervention Weekday,300,10:26:35,Shelf,Lying Down,Resting,,45,90,Inactive,210,0,False,True
4508,2023-12-01,Bernie,Intervention Weekday,300,10:26:50,Shelf,Lying Down,Resting,,0,105,Inactive,195,0,False,True
4509,2023-12-01,Bernie,Intervention Weekday,300,10:27:05,Shelf,Lying Down,Resting,,15,120,Inactive,180,0,False,True
4510,2023-12-01,Bernie,Intervention Weekday,300,10:27:20,Shelf,Lying Down,Resting,,30,135,Inactive,165,0,False,True
4511,2023-12-01,Bernie,Intervention Weekday,300,10:27:35,Shelf,Lying Down,Resting,,45,150,Inactive,150,0,False,True
4512,2023-12-01,Bernie,Intervention Weekday,300,10:27:50,Shelf,Lying Down,Resting,,0,165,Inactive,135,0,False,True
4513,2023-12-01,Bernie,Intervention Weekday,300,10:28:05,Shelf,Lying Down,Resting,,15,180,Inactive,120,0,False,True
4691,2023-07-13,Minerva,Intervention Weekday,60,09:46:44,5,Sitting,Resting,,45,60,Inactive,0,0,False,True
4692,2023-07-13,Minerva,Intervention Weekday,60,09:46:59,5,Sitting,Resting,,0,0,Inactive,60,0,False,True
4693,2023-07-13,Minerva,Intervention Weekday,60,09:47:14,5,Sitting,Resting,,15,15,Inactive,45,0,False,True
4694,2023-07-13,Minerva,Intervention Weekday,60,09:47:29,5,Sitting,Resting,,30,30,Inactive,30,0,False,True
4695,2023-07-13,Minerva,Intervention Weekday,60,09:47:44,5,Sitting,Resting,,45,45,Inactive,15,0,False,True
4696,2023-07-13,Minerva,Intervention Weekday,60,09:47:59,5,Sitting,Resting,,0,60,Inactive,0,0,False,True
4697,2023-07-13,Minerva,Intervention Weekday,60,09:48:14,5,Sitting,Resting,,15,0,Inactive,60,0,False,True
4698,2023-07-13,Minerva,Intervention Weekday,60,09:48:29,5,Sitting,Resting,,30,15,Inactive,45,0,False,True
4699,2023-07-13,Minerva,Intervention Weekday,60,09:48:44,5,Sitting,Resting,,45,30,Inactive,30,0,False,True
4700,2023-07-13,Minerva,Intervention Weekday,60,09:48:59,5,Sitting,Resting,,0,45,Inactive,15,0,False,True
4701,2023-07-13,Minerva,Intervention Weekday,60,09:49:14,5,Sitting,Resting,,15,60,Inactive,0,0,False,True
4702,2023-07-13,Minerva,Intervention Weekday,60,09:49:29,5,Sitting,Resting,,30,0,Inactive,60,0,False,True
4703,2023-07-13,Minerva,Intervention Weekday,60,09:49:44,5,Sitting,Resting,,45,15,Inactive,45,0,False,True
4704,2023-07-13,Minerva,Intervention Weekday,60,09:49:59,5,Sitting,Resting,,0,30,Inactive,30,0,False,True
4705,2023-07-13,Minerva,Intervention Weekday,60,09:50:14,6,Sitting,Pause,,15,45,Inactive,15,0,False,True
4706,2023-07-13,Minerva,Intervention Weekday,60,09:50:29,6,Sitting,Drinking,,30,60,Active,0,1,False,True
4707,2023-07-13,Minerva,Intervention Weekday,60,09:50:44,6,Sitting,Drinking,,45,0,Active,60,1,False,True
4708,2023-07-13,Minerva,Intervention Weekday,60,09:50:59,6,Sitting,Drinking,,0,15,Active,45,1,False,True
4709,2023-07-13,Minerva,Intervention Weekday,60,09:51:14,5,Standing,Locomotion,,15,30,Active,30,1,False,True
4710,2023-07-13,Minerva,Intervention Weekday,60,09:51:29,5,Sitting,Resting,,30,45,Inactive,15,0,False,True
4711,2023-07-13,Minerva,Intervention Weekday,60,09:51:44,5,Sitting,Resting,,45,60,Inactive,0,0,False,True
4712,2023-07-13,Minerva,Intervention Weekday,60,09:51:59,5,Sitting,Resting,,0,0,Inactive,60,0,False,True
4713,2023-07-13,Minerva,Intervention Weekday,60,09:52:14,5,Sitting,Resting,,15,15,Inactive,45,0,False,True
4714,2023-07-13,Minerva,Intervention Weekday,60,09:52:29,5,Sitting,Resting,,30,30,Inactive,30,0,False,True
4715,2023-07-13,Minerva,Intervention Weekday,60,09:52:44,5,Sitting,Resting,,45,45,Inactive,15,0,False,True
4716,2023-07-13,Minerva,Intervention Weekday,60,09:52:59,5,Sitting,Resting,,0,60,Inactive,0,0,False,True
4717,2023-07-13,Minerva,Intervention Weekday,60,09:53:14,5,Sitting,Resting,,15,0,Inactive,60,0,False,True
4718,2023-07-13,Minerva,Intervention Weekday,60,09:53:29,5,Sitting,Resting,,30,15,Inactive,45,0,False,True
4719,2023-07-13,Minerva,Intervention Weekday,60,09:53:44,5,Sitting,Resting,,45,30,Inactive,30,0,False,True
4720,2023-07-13,Minerva,Intervention Weekday,60,09:53:59,5,Sitting,Resting,,0,45,Inactive,15,0,False,True
4721,2023-07-13,Minerva,Intervention Weekday,60,09:54:14,5,Sitting,Resting,,15,60,Inactive,0,0,False,True
4722,2023-07-13,Minerva,Intervention Weekday,60,09:54:29,5,Sitting,Resting,,30,0,Inactive,60,0,False,True
4723,2023-07-13,Minerva,Intervention Weekday,60,09:54:44,5,Sitting,Resting,,45,15,Inactive,45,0,False,True
4724,2023-07-13,Minerva,Intervention Weekday,60,09:54:59,5,Sitting,Resting,,0,30,Inactive,30,0,False,True
4725,2023-07-13,Minerva,Intervention Weekday,60,09:55:14,5,Sitting,Manipulating Object,Fencing,15,45,Active,15,1,False,True
4726,2023-07-13,Minerva,Intervention Weekday,60,09:55:29,5,Sitting,Manipulating Object,Fencing,30,60,Active,0,1,False,True
4727,2023-07-13,Minerva,Intervention Weekday,60,09:55:44,5,Sitting,Resting,,45,0,Inactive,60,0,False,True
4728,2023-07-13,Minerva,Intervention Weekday,60,09:55:59,5,Sitting,Resting,,0,15,Inactive,45,0,False,True
4729,2023-07-13,Minerva,Intervention Weekday,60,09:56:14,5,Sitting,Resting,,15,30,Inactive,30,0,False,True
4730,2023-07-13,Minerva,Intervention Weekday,60,09:56:29,5,Sitting,Resting,,30,45,Inactive,15,0,False,True
4731,2023-07-13,Minerva,Intervention Weekday,60,09:56:44,4,Sitting,Resting,,45,60,Inactive,0,0,False,True
4732,2023-07-13,Minerva,Intervention Weekday,60,09:56:59,4,Sitting,Resting,,0,0,Inactive,60,0,False,True
4733,2023-07-13,Minerva,Intervention Weekday,60,09:57:14,4,Sitting,Resting,,15,15,Inactive,45,0,False,True
4734,2023-07-13,Minerva,Intervention Weekday,60,09:57:29,5,Sitting,Resting,,30,30,Inactive,30,0,False,True
4735,2023-07-13,Minerva,Intervention Weekday,60,09:57:44,5,Sitting,Resting,,45,45,Inactive,15,0,False,True
4736,2023-07-13,Minerva,Intervention Weekday,60,09:57:59,5,Sitting,Resting,,0,60,Inactive,0,0,False,True
4737,2023-07-13,Minerva,Intervention Weekday,60,09:58:14,5,Sitting,Resting,,15,0,Inactive,60,0,False,True
4738,2023-07-13,Minerva,Intervention Weekday,60,09:58:29,5,Sitting,Resting,,30,15,Inactive,45,0,False,True
4739,2023-07-13,Minerva,Intervention Weekday,60,09:58:44,5,Sitting,Resting,,45,30,Inactive,30,0,False,True
4740,2023-07-13,Minerva,Intervention Weekday,60,09:58:59,5,Sitting,Resting,,0,45,Inactive,15,0,False,True
4741,2023-07-13,Minerva,Intervention Weekday,60,09:59:14,5,Sitting,Resting,,15,60,Inactive,0,0,False,True
4742,2023-07-13,Minerva,Intervention Weekday,60,09:59:29,5,Sitting,Resting,,30,0,Inactive,60,0,False,True
4743,2023-07-13,Minerva,Intervention Weekday,60,09:59:44,5,Sitting,Resting,,45,15,Inactive,45,0,False,True
4744,2023-07-13,Minerva,Intervention Weekday,60,09:59:59,5,Sitting,Resting,,0,30,Inactive,30,0,False,True
4745,2023-07-13,Minerva,Intervention Weekday,60,10:00:14,5,Sitting,Resting,,15,45,Inactive,15,0,False,True
4746,2023-07-13,Minerva,Intervention Weekday,60,10:00:29,5,Lying Down,Resting,,30,60,Inactive,0,0,False,True
4747,2023-07-13,Minerva,Intervention Weekday,60,10:00:44,5,Lying Down,Resting,,45,0,Inactive,60,0,False,True
4748,2023-07-13,Minerva,Intervention Weekday,60,10:00:59,5,Lying Down,Resting,,0,15,Inactive,45,0,False,True
4749,2023-07-13,Minerva,Intervention Weekday,60,10:01:14,5,Lying Down,Resting,,15,30,Inactive,30,0,False,True
4750,2023-07-14,Minerva,Intervention Weekday,60,09:02:04,5,Sitting,Eating,,45,60,Active,0,1,False,True
4751,2023-07-14,Minerva,Intervention Weekday,60,09:02:19,5,Sitting,Eating,,0,0,Active,60,1,False,True
4752,2023-07-14,Minerva,Intervention Weekday,60,09:02:34,5,Sitting,Resting,,15,15,Inactive,45,0,False,True
4753,2023-07-14,Minerva,Intervention Weekday,60,09:02:49,5,Sitting,Resting,,30,30,Inactive,30,0,False,True
4754,2023-07-14,Minerva,Intervention Weekday,60,09:03:04,5,Sitting,Resting,,45,45,Inactive,15,0,False,True
4755,2023-07-14,Minerva,Intervention Weekday,60,09:03:19,5,Sitting,Eating,,0,60,Active,0,1,False,True
4756,2023-07-14,Minerva,Intervention Weekday,60,09:03:34,5,Sitting,Resting,,15,0,Inactive,60,0,False,True
4757,2023-07-14,Minerva,Intervention Weekday,60,09:03:49,5,Sitting,Resting,,30,15,Inactive,45,0,False,True
4758,2023-07-14,Minerva,Intervention Weekday,60,09:04:04,5,Sitting,Resting,,45,30,Inactive,30,0,False,True
4759,2023-07-14,Minerva,Intervention Weekday,60,09:04:19,5,Sitting,Eating,,0,45,Active,15,1,False,True
4760,2023-07-14,Minerva,Intervention Weekday,60,09:04:34,5,Sitting,Resting,,15,60,Inactive,0,0,False,True
4761,2023-07-14,Minerva,Intervention Weekday,60,09:04:49,5,Sitting,Resting,,30,0,Inactive,60,0,False,True
4762,2023-07-14,Minerva,Intervention Weekday,60,09:05:04,5,Sitting,Resting,,45,15,Inactive,45,0,False,True
4763,2023-07-14,Minerva,Intervention Weekday,60,09:05:19,5,Sitting,Pause,,0,30,Inactive,30,0,False,True
4764,2023-07-14,Minerva,Intervention Weekday,60,09:05:34,5,Sitting,Resting,,15,45,Inactive,15,0,False,True
4765,2023-07-14,Minerva,Intervention Weekday,60,09:05:49,5,Standing,Locomotion,,30,60,Active,0,1,False,True
4766,2023-07-14,Minerva,Intervention Weekday,60,09:06:04,5,Sitting,Resting,,45,0,Inactive,60,0,False,True
4767,2023-07-14,Minerva,Intervention Weekday,60,09:06:19,5,Standing,Locomotion,,0,15,Active,45,1,False,True
4768,2023-07-14,Minerva,Intervention Weekday,60,09:06:34,5,Sitting,Resting,,15,30,Inactive,30,0,False,True
4769,2023-07-14,Minerva,Intervention Weekday,60,09:06:49,5,Sitting,Resting,,30,45,Inactive,15,0,False,True
4770,2023-07-14,Minerva,Intervention Weekday,60,09:07:04,5,Sitting,Resting,,45,60,Inactive,0,0,False,True
4771,2023-07-14,Minerva,Intervention Weekday,60,09:07:19,5,Sitting,Eating,,0,0,Active,60,1,False,True
4772,2023-07-14,Minerva,Intervention Weekday,60,09:07:34,5,Sitting,Resting,,15,15,Inactive,45,0,False,True
4773,2023-07-14,Minerva,Intervention Weekday,60,09:07:49,5,Sitting,Resting,,30,30,Inactive,30,0,False,True
4774,2023-07-14,Minerva,Intervention Weekday,60,09:08:04,5,Sitting,Resting,,45,45,Inactive,15,0,False,True
4775,2023-07-14,Minerva,Intervention Weekday,60,09:08:19,5,Sitting,Eating,,0,60,Active,0,1,False,True
4776,2023-07-14,Minerva,Intervention Weekday,60,09:08:34,5,Sitting,Pause,,15,0,Inactive,60,0,False,True
4777,2023-07-14,Minerva,Intervention Weekday,60,09:08:49,5,Standing,Locomotion,,30,15,Active,45,1,False,True
4778,2023-07-14,Minerva,Intervention Weekday,60,09:09:04,5,Sitting,Resting,,45,30,Inactive,30,0,False,True
4779,2023-07-14,Minerva,Intervention Weekday,60,09:09:19,5,Sitting,Eating,,0,45,Active,15,1,False,True
4780,2023-07-14,Minerva,Intervention Weekday,60,09:09:34,5,Sitting,Resting,,15,60,Inactive,0,0,False,True
4781,2023-07-14,Minerva,Intervention Weekday,60,09:09:49,5,Sitting,Resting,,30,0,Inactive,60,0,False,True
4782,2023-07-14,Minerva,Intervention Weekday,60,09:10:04,5,Standing,Locomotion,,45,15,Active,45,1,False,True
4783,2023-07-14,Minerva,Intervention Weekday,60,09:10:19,5,Sitting,Eating,,0,30,Active,30,1,False,True
4784,2023-07-14,Minerva,Intervention Weekday,60,09:10:34,5,Sitting,Resting,,15,45,Inactive,15,0,False,True
4785,2023-07-14,Minerva,Intervention Weekday,60,09:10:49,5,Sitting,Resting,,30,60,Inactive,0,0,False,True
4786,2023-07-14,Minerva,Intervention Weekday,60,09:11:04,5,Sitting,Resting,,45,0,Inactive,60,0,False,True
4787,2023-07-14,Minerva,Intervention Weekday,60,09:11:19,5,Sitting,Eating,,0,15,Active,45,1,False,True
4788,2023-07-14,Minerva,Intervention Weekday,60,09:11:34,5,Sitting,Manipulating Object,Feeder,15,30,Active,30,1,False,True
4789,2023-07-14,Minerva,Intervention Weekday,60,09:11:49,5,Sitting,Resting,,30,45,Inactive,15,0,False,True
4790,2023-07-14,Minerva,Intervention Weekday,60,09:12:04,5,Sitting,Resting,,45,60,Inactive,0,0,False,True
